"","Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","Fence","MiscVal","YrSold","SalePrice","set","logSalePrice","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","MSSubClassA","MSSubClassB","MSSubClassC","MSSubClassD","MSSubClassE","MSSubClassF","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","StreetPave","HasAlley","LotShapeIrr","LandContourLvl","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeGtl","Ngbr_Cost_of_living","Ngbr_Income","Ngbr_Owners","Ngbr_Annual_property_tax","Ngbr_School","Ngbr_Crime","Ville","Ngbr_Location_WW","Ngbr_Location_SS","Ngbr_Location_Center","Ngbr_Location_NN","Neighborhood1","Neighborhood2","Neighborhood3","Neighborhood4","Neighborhood5","Neighborhood6","Neighborhood7","Neighborhood8","Neighborhood9","Neighborhood10","ConditionArtery","ConditionFeedr","ConditionNorm","ConditionRRNn","ConditionRRAn","ConditionPosN","ConditionPosA","ConditionRRNe","ConditionRRAe","hasTwoCondition","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyleNbrStory","HouseStyleSplit","HouseStyleUnf","YearRemodAddBefore50","isRemod","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleShed","RoofStyleMansard","RoofMatlCompShg","RoofMatlTarGrv","RoofMatlWood","ExteriorVinylSd","ExteriorMetalSd","ExteriorHdBoard","ExteriorWdSdng","ExteriorPlywood","ExteriorCemntBd","ExteriorBrkFace","ExteriorWdShing","ExteriorAsbShng","ExteriorStucco","ExteriorOthr","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","HeatingGasA","HeatingGasW","HeatingGrav","HeatingWall","CentralAirYes","ElectricalFuseA","ElectricalFuseF","ElectricalFuseP","ElectricalSBrkr","FunctionalMaj1","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalTyp","HasFireplace","HasWoodDeck","HasOpenPorch","HasEnclosedPorch","Has3SsnPorch","HasScreenPorch","HasPool","PoolQCEx","HasFence","HasGar2","HasShed","QuSold1","QuSold2","QuSold3","QuSold4","SaleType1","SaleType2","SaleType3","SaleType4","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","TotalArea","TotalArea1stAnd2nd","YearSinceSold","YearBetweenSoldAndBuilt"
"799",1222,55,8250,5,5,1968,1968,0,2,2,3,3,1,4,250,2,492,210,952,4,1211,0,0,1211,0,0,1,0,3,1,2,5,1,3,1968,1,1,322,3,3,3,0,63,0,0,0,0,0,0,2008,134000,"train",11.805595078933,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13016,1211,2,40
"800",1273,0,13526,5,6,1965,1965,114,2,2,3,3,1,4,560,2,375,0,935,2,935,0,0,935,1,0,1,0,3,1,2,5,0,0,1965,1,1,288,3,3,3,180,0,0,0,0,0,3,0,2006,137000,"train",11.8277362048103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,17848,935,4,41
"801",1493,39,15410,6,6,1974,2002,250,2,3,3,3,4,4,126,6,859,223,1208,4,1494,0,0,1494,1,0,2,0,3,1,2,7,2,2,1974,3,2,461,3,3,3,296,0,186,0,0,0,4,0,2010,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,22046,1494,0,36
"802",1562,65,7800,5,7,1966,2008,47,2,2,3,3,2,4,240,3,474,150,864,4,892,0,0,892,1,0,1,0,3,1,3,5,0,0,1966,1,1,416,3,3,3,0,0,0,0,0,0,0,0,2010,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11840,892,0,44
"803",1563,65,7832,5,5,1968,1968,0,2,2,3,3,1,6,775,1,0,89,864,4,864,0,0,864,1,0,1,0,2,1,2,4,0,0,1969,1,1,280,3,3,3,226,0,0,0,0,0,0,0,2010,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11859,864,0,42
"804",1731,63,9750,5,5,1962,1962,0,2,2,3,3,1,2,68,4,884,28,980,3,980,0,0,980,1,0,1,0,3,1,2,5,0,0,1969,1,2,400,3,3,3,0,28,0,0,0,0,3,0,2009,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,14161,980,1,47
"805",1732,0,8499,5,6,1961,1961,0,2,2,3,3,1,6,660,1,0,204,864,4,864,0,0,864,1,0,1,0,3,1,2,5,0,0,1982,1,2,732,3,3,3,0,312,0,0,0,0,0,0,2009,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12999,864,1,48
"806",1733,0,9079,5,5,1961,1961,0,2,2,3,3,1,4,864,1,0,0,864,2,864,0,0,864,0,0,1,0,2,1,2,5,0,0,1961,1,1,440,3,3,3,158,0,0,0,0,0,0,0,2009,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13133,864,1,48
"807",1734,0,9316,5,5,1965,1965,0,2,2,3,3,1,3,544,1,0,480,1024,3,1020,0,0,1020,0,0,2,0,3,1,2,5,0,0,1965,1,1,288,3,3,3,171,0,0,0,0,0,3,0,2009,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,13863,1020,1,44
"808",1735,0,7791,5,8,1963,1995,0,3,3,3,3,1,5,624,1,0,288,912,4,912,0,0,912,1,0,1,0,3,1,3,6,0,0,1963,2,1,300,3,3,3,0,0,0,0,0,0,2,0,2009,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11739,912,1,46
"809",1736,65,7150,5,6,1962,1962,60,2,2,3,3,1,2,140,4,590,182,912,3,912,0,0,912,0,1,1,0,3,1,2,6,0,0,1962,1,1,252,3,3,3,0,0,0,0,0,0,0,0,2009,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,11175,912,1,47
"810",1839,50,4280,4,9,1946,1958,0,2,3,2,3,1,1,0,1,0,560,560,4,704,0,0,704,0,1,1,0,2,1,1,4,0,0,1946,1,1,220,3,3,3,0,0,24,0,0,0,0,0,2009,NA,"test",NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7102,704,1,63
"811",1843,75,11625,5,6,1967,1967,172,2,2,3,3,1,4,527,1,0,525,1052,2,1052,0,0,1052,0,0,1,1,3,1,2,6,1,1,1984,3,1,668,3,3,3,0,215,0,0,0,0,0,0,2009,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,16963,1052,1,42
"812",1848,0,9000,2,2,1947,1959,0,2,2,0,0,0,0,0,0,0,0,0,1,660,0,0,660,0,0,1,0,2,1,1,5,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,2009,NA,"test",NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10420,660,1,62
"813",2018,70,9100,5,5,1963,1963,0,2,2,3,4,1,4,53,5,799,132,984,2,984,0,0,984,1,0,1,0,3,1,2,5,1,3,1963,2,1,384,3,3,3,145,56,0,0,0,0,3,400,2008,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13691,984,2,45
"814",2019,75,8100,5,8,1961,2007,0,2,3,3,3,1,5,764,1,0,100,864,4,864,0,0,864,1,0,1,0,3,1,3,5,1,3,1962,1,1,420,3,3,3,132,0,0,0,0,0,0,0,2008,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12183,864,2,47
"815",2021,60,6360,5,5,1963,1963,0,2,2,4,4,1,5,489,1,0,375,864,2,864,0,0,864,0,0,1,0,3,1,2,5,0,0,1963,1,1,276,3,3,3,0,0,0,0,0,0,0,650,2008,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,10152,864,2,45
"816",2137,82,9488,5,6,1947,1959,0,3,2,3,3,1,1,0,1,0,1046,1046,3,1054,0,0,1054,0,0,1,0,3,1,2,6,0,0,1947,1,1,240,3,3,3,0,60,122,0,0,0,0,0,2008,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,14192,1054,2,61
"817",2140,68,10265,5,7,1967,2005,0,2,1,3,3,1,5,758,1,0,234,992,4,992,0,0,992,1,0,1,0,3,1,3,6,0,0,1967,2,1,294,3,3,3,204,0,0,0,0,0,3,600,2008,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,14799,992,2,41
"818",2142,0,9981,5,5,1967,1967,340,2,2,3,3,2,4,221,1,0,852,1073,3,1073,0,0,1073,0,0,1,0,3,1,2,6,0,0,1967,2,1,270,3,3,3,0,90,0,0,0,0,3,0,2008,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,14973,1073,2,41
"819",2145,94,9239,5,8,1963,2003,0,2,3,3,3,1,6,634,1,0,326,960,4,960,0,0,960,1,0,1,0,3,1,3,6,0,0,1963,3,1,300,3,3,3,168,0,0,0,0,0,0,0,2008,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13641,960,2,45
"820",2146,88,14175,6,8,1956,1956,0,2,2,3,4,4,6,776,1,0,212,988,2,1188,0,0,1188,1,0,1,0,1,1,2,4,1,3,1956,1,2,621,3,3,3,102,89,231,0,0,0,0,0,2008,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,19658,1188,2,52
"821",2360,64,6285,5,5,1977,1977,0,2,2,4,3,1,2,138,3,351,405,894,2,894,0,0,894,1,0,1,0,2,1,2,5,0,0,1979,1,1,308,3,3,3,192,0,0,0,0,0,0,0,2007,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10425,894,3,30
"822",2361,84,7476,5,7,1968,1968,0,2,2,3,3,1,3,812,1,0,228,1040,2,1040,0,0,1040,1,0,1,1,3,1,2,5,0,0,1991,3,2,686,3,3,3,188,0,0,0,0,0,0,0,2007,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12594,1040,3,39
"823",2363,44,10751,5,5,1974,1974,44,2,2,2,3,4,5,787,1,0,250,1037,2,1037,0,0,1037,1,0,1,0,2,1,2,5,0,0,1974,2,2,431,3,3,3,136,47,0,0,0,0,0,0,2007,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,15601,1037,3,33
"824",2364,43,12712,6,7,1973,2006,0,2,2,4,3,2,5,968,1,0,76,1044,2,1055,0,0,1055,1,0,1,0,2,1,3,5,1,3,1973,2,2,542,3,3,3,455,0,0,0,0,0,0,0,2007,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,17950,1055,3,34
"825",2479,62,14299,4,3,1964,1964,0,2,2,3,3,1,3,513,2,144,348,1005,2,1005,0,0,1005,1,0,1,0,3,1,2,5,0,0,1964,1,2,440,3,3,1,0,0,0,0,0,0,3,0,2007,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,18821,1005,3,43
"826",2481,0,11677,5,4,1966,1966,442,2,2,3,3,3,3,249,4,761,30,1040,2,1040,0,0,1040,1,0,1,0,3,1,2,6,0,0,1966,2,1,264,3,3,3,0,90,0,0,0,0,3,0,2007,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,16633,1040,3,41
"827",2483,86,8665,5,5,1968,1968,89,2,2,3,3,2,3,168,4,288,420,876,2,897,0,0,897,0,0,1,0,3,1,2,5,0,0,1968,2,1,264,3,3,3,0,0,0,0,0,0,0,0,2007,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,12650,897,3,39
"828",2484,0,8398,5,5,1967,1967,323,2,3,3,3,1,2,114,4,529,300,943,2,943,0,0,943,1,0,1,0,2,1,2,5,0,0,1972,1,2,528,3,3,3,132,0,0,0,0,0,0,0,2007,NA,"test",NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,-11,69067,66,2471,8,-42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13153,943,3,40
